,id,date,text,type,edited_date,parent_post_id,direct_reply_to,likes,language,textblob_polarity,vader_sentiment_positive,vader_sentiment_neutral,vader_sentiment_negative,vader_sentiment_compound,RuSentiment_positive,RuSentiment_neutral,RuSentiment_negative,user_screen_name
91,UgyBsq2DtWrsXcQ3xdB4AaABAg,2023-01-28T15:20:21Z,"This made me think that if done right, journalism is a noble job. Inspiring",Thread,2023-01-28T15:20:21Z,,,10,en,0.4619047619047619,0.326,,0.674,0.7003,,,,
92,Ugwg-2tgoMXU7ySkjgB4AaABAg,2023-01-25T00:49:57Z,"This film came out 4 months since the final verdict of the People vs Ghislaine Maxwell trial, 3 years since Jeffrey Epstein was exposed/arrested, 5 years since the Me Too movement, 12 years since the Julian Assange allegations, 20-25 years since the Bryan Singer allegations [they go back as far as 1997], 27 years since the final verdict of the People vs O.J. Simpson, 33 years since the final verdict of the People vs Ted Bundy trial, 51 years since the final verdict of the People vs Charles Manson trial, 61 years since the final verdict of the People vs Adolf Eichmann trial, and yet the SAGs, Globes, and Oscars felt that She Said, a very excellent film based depiction about the investigation of a greedy, abusive, controlling, egomaniac's sex crimes, came out too soon to be nominated for any major awards. That's Hollywood for you!

4/5",Thread,2023-01-25T00:49:57Z,,,0,en,0.1309027777777777,0.097,0.041,0.862,0.7251,,,,
93,Ugxr0HFAqqzVi2MYlol4AaABAg,2023-01-22T20:17:02Z,The system does indeed protect the abusers. A daily reminder that Epstein didn't kill himself.,Thread,2023-01-22T20:17:02Z,,,0,en,,0.289,0.164,0.547,0.4094,,,,
94,UgxgUcv--ufBgcyBuKZ4AaABAg,2023-01-18T22:56:15Z,I got chills 😮😮,Thread,2023-01-18T22:56:15Z,,,0,en,,,,1.0,,,,,
95,UgxpC5I2wsTOUSPHT4t4AaABAg,2023-01-15T12:05:58Z,i think hollywood soon will be only movies about feminism i not against them but i want movies like 1980s or 1990s,Thread,2023-01-15T12:05:58Z,,,0,en,,0.19,,0.81,0.5719,,,,
96,UgxGrTekkCOZtULeKFZ4AaABAg,2023-01-15T08:03:07Z,I am surprised that Hollywood could admit that one of their own was a sexual predator.,Thread,2023-01-15T08:03:07Z,,,0,en,0.3999999999999999,0.209,,0.791,0.4019,,,,
97,9ktvcIV0zzU9l_R3Lp6HVi,2023-02-01T05:33:55Z,"They did so by trying to link him to Trump. Seriously, watch the movie.",Reply,2023-02-01T05:33:55Z,UgxGrTekkCOZtULeKFZ4AaABAg,,0,en,-0.3333333333333333,,0.116,0.884,-0.1779,,,,
98,9ktvcIV0zzU9oY1CKfwLaO,2023-04-15T20:43:39Z,What is “Hollywood” anyway? Who is “Hollywood?”,Reply,2023-04-15T20:43:39Z,UgxGrTekkCOZtULeKFZ4AaABAg,,0,en,,,,1.0,,,,,
99,Ugw19SAkjpM7TJsP3Ld4AaABAg,2023-01-11T04:21:10Z,"Regardless of the irony people are talking about in the comments, it happened, it's part of Hollywoods history now, and tons of films have been made about issues within the film industry and pieces of Hollywood history so...whatever. And, they didn't F it up. It's a fantastic film, and an important one.",Thread,2023-01-11T04:21:10Z,,,0,en,0.4,0.097,0.022,0.881,0.6369,,,,
100,UgxcdRcUqNToCm-94Ct4AaABAg,2023-01-10T20:33:48Z,The libs who wrote this script and decided to put Trump in at the start need to get their facts right. She asked Trump about allegations when he owned the miss America pageant hey crazies he didn’t own miss America he owned miss USA if you’re gonna write shit in at least get your facts right,Thread,2023-01-10T20:33:48Z,,,0,en,0.1342857142857142,,0.139,0.861,-0.7506,,,,
101,UgwOjOnWGpClX6oWK6p4AaABAg,2023-01-08T11:27:50Z,"I watched this film last night - great acting, I loved that they involved some of Harvey's real-life victims to tell their own story, it felt very empowering and moving to watch, made me cry several times in one sitting! I think that it's interesting that Hollywood protected Weinstein for so long and now they're profiting of off it, but it's done by people (female director and crew mainly) who are trying to change the face of Hollywood and use it to bring a voice to more and more sexual harassment/sexual violence victims, so it's a strange juxtaposition.",Thread,2023-01-08T11:27:50Z,,,37,en,0.2911111111111111,0.093,0.136,0.771,-0.7896,,,,
102,9kcGUT8hyrY9monc9Ni4sC,2023-03-04T01:19:47Z,"Agreed <3 And thanks for the info; that makes me feel empowered, knowing that some of the real-life victims are in the film. I was wondering, is it on Netflix? Or Amazon?",Reply,2023-03-04T01:19:47Z,UgwOjOnWGpClX6oWK6p4AaABAg,,1,en,0.6,0.254,0.059,0.688,0.7691,,,,
103,9kcGUT8hyrY9n6r9nBPORv,2023-03-11T10:56:18Z,@@B501M I watched it on Amazon,Reply,2023-03-11T10:56:18Z,UgwOjOnWGpClX6oWK6p4AaABAg,@B501M,0,en,,0.298,,0.702,0.1779,,,,
104,9kcGUT8hyrY9xMP-XkBCak,2023-11-21T01:03:17Z,Actual npc...,Reply,2023-11-21T01:03:17Z,UgwOjOnWGpClX6oWK6p4AaABAg,,3,ca,,,,,,,,,
105,UgyEWXy5NdWvfddr2h94AaABAg,2023-01-07T18:32:32Z,"Good movie, much in the same style as ""All the President's Men.""",Thread,2023-01-07T18:32:32Z,,,0,en,0.3,0.209,,0.791,0.4404,,,,
106,UgyTNnGuL6Yj7kVydIF4AaABAg,2023-01-06T13:25:04Z,This feels like Spotlight.,Thread,2023-01-06T13:25:04Z,,,0,en,,0.455,,0.545,0.3612,,,,
107,UgwiEmVClAaXfn8hH4J4AaABAg,2023-01-05T23:38:06Z,Wow what a movie! It had me 😡 n it made me 😢-Lord Jesus What these women n thier fam went thru 😔 Mulligan & Ashley wow!,Thread,2023-01-05T23:38:06Z,,,0,en,0.125,0.246,0.08,0.674,0.7494,,,,
108,UgxbdcBSkxe9Rx0h3Y94AaABAg,2023-01-05T08:46:32Z,But wasn’t the main story written by a man- Ronan Farrow? Why is it a female L writer (protagonist)? Very puzzling….,Thread,2023-01-05T08:46:32Z,,,0,en,0.1222222222222222,0.214,,0.786,0.755,,,,
109,Ugycf4_U5aiLeOGyO4B4AaABAg,2023-01-04T21:48:07Z,Talk about profiteering.,Thread,2023-01-04T21:48:07Z,,,0,en,,,0.444,0.556,-0.1531,,,,
110,UgzASOhZeMpGrP-V_zt4AaABAg,2023-01-03T11:58:39Z,"This is the only way women can be hurt anyway if we all stand together and stop taking mess up a man society, America, all this bull crap and stand up and say no, we’re not taking that no more we’re human beings we’re not sluts, whores, and things of that nature were mothers were sisters were daughters were leaders we are breeders were lovers and we’re fighters",Thread,2023-01-03T11:58:39Z,,,0,en,-0.245,0.14,0.144,0.716,0.1546,,,,
111,UgwH_H0kELxX4q1LaWF4AaABAg,2023-01-02T15:14:25Z,"Lets bring this out now, cuz Harvey Weinstein is locked up! 
So, this is actually a story about what put him there, but not about any of the ones that should be there joining him behind bars!?! 
Hope any and all profit$ from this is going to his victims? (probably not, but I'm just saying!)",Thread,2023-01-02T15:14:25Z,,,0,en,-0.390625,0.144,0.046,0.81,0.8062,,,,
112,UgzWR0SbhMCe_fv-9WB4AaABAg,2023-01-01T20:32:00Z,Youre totally right. I agree,Thread,2023-01-01T20:32:00Z,,,0,en,0.2857142857142857,0.409,,0.591,0.4144,,,,
113,UgyTUSR-q5fJNwmrxAp4AaABAg,2023-01-01T15:01:17Z,"I couldn´t make it after minute 20 of this movie, which I found to be the cliches of classic boring TV movie inspired in real events. The lack of cinematic energy, the poor impersonations, the intriguing music sounding almost every second, to not forget we are seeing a dramatic thriller about important matters or some actors, like Carey Mulligan, trying to look very important and concerned to hide the lack of substance on their characters. Poor, a wasted opportunity",Thread,2023-01-01T15:04:42Z,,,1,en,-0.0705555555555555,0.187,0.181,0.632,-0.3272,,,,
114,Ugyv-zpSFGAf2lLGgo14AaABAg,2022-12-31T18:14:17Z,"I'm half thruough the movie...had to take a break....It's ...breathtaking, shocking, awesome...Went to google Harvey Weinstein....MAN! That man is THE TRASH. Thank God such...trash ended in jail as he should. Ahly Judd is the great actress. I didn't know she's just one of so many Weinstein's victims. This movie is awesome. And shocking at the same time. My deepest respect for journalists investigators. They did an incredible huge, hard...dangerous job! 
I'm going back to finish the movie. Though I know what happened to the bastard Weinstein....I enjoy well written and directed movie.
Ma deepest, deepest respect to the authors of this movie and everybody who participated in revealing this horrible terror covered in silence for decades.",Thread,2022-12-31T18:14:17Z,,,0,en,0.0641025641025641,0.204,0.127,0.669,0.8882,,,,
115,UgxmX4_-j0ixcP4zneJ4AaABAg,2022-12-31T16:06:04Z,This story has alwaya fascinated me.  A bit of a Faustian tale. You make a deal with the devil to get to the top only to discover there is no top. Just another level of demons who want you to do more things under the guise of getting to the top.,Thread,2022-12-31T16:06:04Z,,,0,en,0.25,0.136,0.102,0.763,0.0021,,,,
116,Ugz87DJz9krM7mb7GdJ4AaABAg,2022-12-30T04:15:45Z,19K dislikes tells me people hate this movie.,Thread,2022-12-30T04:15:45Z,,,1,af,,,,,,,,,
117,UgygWbtU-tJJicCQLWd4AaABAg,2022-12-25T08:45:28Z,"I think I see both sides of it: men trying to get s***** favor from movie or career opportunities from women, and women or girls mooching and seeing they can hang a carrot in front of men until they get enough to ghost the men",Thread,2022-12-25T08:45:28Z,,,0,en,,0.103,0.097,0.799,0.0772,,,,
118,UgytOhDPG9O9DGKYkcp4AaABAg,2022-12-24T02:21:26Z,Talk about the fox investigating the chicken coop,Thread,2022-12-24T02:21:26Z,,,0,en,-0.6,,,1.0,,,,,
119,UgyBgq4oVDAQnRq26q94AaABAg,2022-12-23T08:45:28Z,lol joke of a flop,Thread,2022-12-23T08:45:28Z,,,1,en,0.8,0.532,0.255,0.213,0.3818,,,,
120,Ugx-5pn3eqi4mp70FtZ4AaABAg,2022-12-22T05:55:07Z,This movie was really boring which is a shame because it’s a true story and an important one,Thread,2022-12-22T05:55:51Z,,,2,en,-0.0833333333333333,0.189,0.234,0.576,-0.2716,,,,
121,UgzwA7jkhU9RNlVxrYJ4AaABAg,2022-12-22T04:37:16Z,"If they're all after the money.
Then...  😂😂😅🤣",Thread,2022-12-22T04:37:16Z,,,1,en,,0.358,0.102,0.539,0.8885,,,,
122,UgxmSTamG7Qo6_exN6N4AaABAg,2022-12-20T20:29:19Z,"Just finished watching ""She Said"", and all I can say is that sorry excuse for a human being should rot in hell!! These women were/are mothers, sisters, nieces, aunt's, etc... That man is just plain sick. Excellent acting!! It literally made me cry with so many emotions!",Thread,2022-12-20T20:33:48Z,,,69,en,0.0183035714285714,0.084,0.226,0.689,-0.858,,,,
123,Ugx14V1S19-bQ_d0y2x4AaABAg,2022-12-18T02:54:25Z,"I came to this trailer only to say, ""that's what she said"".",Thread,2022-12-18T02:54:25Z,,,1,en,,,,1.0,,,,,
124,UgyTxd3bDi6RjlZ9H_94AaABAg,2022-12-17T22:08:06Z,"This is probably good, but I can't with this type of content.. I'd rather just watch a documentary and truly absorb the disgusting truth in its entirety 🤮...",Thread,2022-12-17T22:08:06Z,,,0,en,-0.1,0.228,0.12,0.652,0.4854,,,,
125,Ugx2qIa5ZniGsyTtQd14AaABAg,2022-12-17T05:23:12Z,I'm just excited to see Captain Holt playing a serious investigative role,Thread,2022-12-17T05:23:12Z,,,51,en,0.0208333333333333,0.29,0.09,0.621,0.4404,,,,
126,Ugx1Fpbr2MYob8cjXDR4AaABAg,2022-12-16T19:11:21Z,This film isn't getting a lot of promotion,Thread,2022-12-16T19:11:21Z,,,0,en,,,,1.0,,,,,
127,UgyeXChNxrXy9X-JgrV4AaABAg,2022-12-16T15:08:15Z,"....and then, the Me2 movement went to sht,
to cover Joe's sexual scandal....    Thanks Biden!
Sleepy:    *-BELIEVE WOMEN-*  ✌😷✌  *-BELIEVE SURVIVORS-*
¯\_(ツ)_/¯",Thread,2022-12-16T15:08:15Z,,,1,en,0.375,0.256,0.077,0.667,0.7712,,,,
128,UgyxmKP-RNs035YNwxx4AaABAg,2022-12-15T16:48:31Z,The Hollywood elite. The very people who like to tell the masses how morally superior they are while simultaneously protecting an abuser.,Thread,2022-12-15T16:48:31Z,,,0,en,0.4499999999999999,0.217,0.125,0.658,0.3947,,,,
129,UgzdeOoJiQ_o-AqgV-54AaABAg,2022-12-15T16:08:53Z,"The Rise and Fall of Harvey Weinstein
DailyWire+ youtube",Thread,2022-12-15T16:08:53Z,,,0,en,,,,1.0,,,,,
130,UgwXtn46H1WN-w_4lR94AaABAg,2022-12-15T16:08:32Z,https://www.youtube.com/watch?v=y3dPZ5PW4PU,Thread,2022-12-15T16:08:32Z,,,0,und,,,,,,,,,
131,Ugxtq6M2NqP9U8v1OG54AaABAg,2022-12-15T16:02:54Z,"1. there are truly evil bastards on this earth! Who really commit rape! Like the real ugliest crime of all, against the other persons will rape! They deserve every day in prison! And more!
But to make a deal, with consent, and do the sexual act, even if you are cheated after that, and don't get to play the part... that's not rape! Yes! The other party should be punished, but still that's not rape! Untill you are not physically forced, or blackmaled into that situation...that's not a rape!
2. Not just man in power make these deals, there are woman in power who does the same thing! People in power make deals all around the world, and if you want to get in there films or production, and you look good, then you have a choise leave, or try to make it until you are so big, you can make the deals from the other end!
3. I'm not talking or defending that f.-er Harvey Weinstein here! I hope he rots in jail, even if one rape is truth, not to say if all of them are, I think he is lucky to be still alive!
But... for all the different deals between grown ups made, make, will make in the future...(with out the real meaning of rape) to sleep with someone for a movie part or a better future... and after that, many years later when they had the lifestyle, the money, the glamour... they decide to play the rape victim kard...Go ahead! Only one problem! Even if one of you gets to be proven wrong...(Amber Heard beating) all the real victims of rape or assault, will think twice to ever speak again!
The New York Times is no hero... they are a piece of sh_t democrat _ss lickers! But in this case... they will glorify themselves a hero!

Hate white man propaganda film! Don't tell me females in power positions never made a deal like all the other man does still to this day!",Thread,2022-12-15T16:02:54Z,,,0,en,0.0704578108672936,0.163,0.195,0.643,-0.9478,,,,
132,UgyNBsXBl83T9CitJgF4AaABAg,2022-12-15T07:13:17Z,That was a strange bathroom that had an indoor side window and curtains around the bath tub. Was that Harvey's house?,Thread,2022-12-15T07:13:17Z,,,1,en,-0.05,,0.083,0.917,-0.2023,,,,
133,UgxZ68OxYHoLnXiDG1p4AaABAg,2022-12-15T05:41:33Z,"""This is bigger than Weinstein, This is about the system protecting abusers"". This is so true!",Thread,2022-12-15T05:41:33Z,,,0,en,0.21875,0.182,0.167,0.651,0.0793,,,,
134,Ugy3uszlHLur59cRn-x4AaABAg,2022-12-14T09:38:55Z,Reminded me of spotlight. Definitely watch it!!!!,Thread,2022-12-14T09:38:55Z,,,0,en,,0.392,,0.608,0.5951,,,,
135,UgxX1VfpZqBT2Gov-nV4AaABAg,2022-12-14T03:23:51Z,Great movie!  Harvey is a pig!!!!!,Thread,2022-12-14T03:23:51Z,,,0,en,1.0,0.513,,0.487,0.7405,,,,
136,Ugwmkj7Pah7F6vvlQF14AaABAg,2022-12-14T02:26:15Z,"Harvey: Hey lady you’re pretty
Lady: OMG he assaulted me and ruined my life
Me: 🤦‍♂️
Only few woman stood out to me that were actually a victim of this crime rest of them were just bunch of BS!!!",Thread,2022-12-14T02:26:15Z,,,3,en,-0.02412109375,0.06,0.244,0.696,-0.8682,,,,
137,Ugy4tcnmqgHT14ST4f54AaABAg,2022-12-14T01:45:47Z,The sad reality is that women were probably abused on the set of that movie.,Thread,2022-12-14T01:45:47Z,,,1,en,-0.5,,0.33,0.67,-0.7506,,,,
138,Ugwd1baJPHm7wjvzvEp4AaABAg,2022-12-13T01:53:01Z,The Truth Will Always Come Out In The End,Thread,2022-12-13T01:53:01Z,,,1,en,,0.223,,0.777,0.3182,,,,
139,UgxwQymZ2YqZm-aaVSd4AaABAg,2022-12-13T00:35:53Z,'Spotlight' and 'She said'are movies for generations!!!!,Thread,2022-12-13T00:36:20Z,,,2,en,,,,1.0,,,,,
140,Ugz-71E-vAeQQnwbEsF4AaABAg,2022-12-12T14:56:32Z,"Saw it yesterday, what an excellent movie.",Thread,2022-12-12T14:56:32Z,,,17,en,1.0,0.381,,0.619,0.5719,,,,
141,9jY6uPMH8bs9jZkRfWfvX4,2022-12-13T06:09:58Z,"It looks like a POS. You know who should have a movie made about them: The actual lady who created the hashtag #metoo. Not this self important, fluff piece about white American, privileged women. Nobody's going to really watch this tiresome crap.",Reply,2022-12-13T06:09:58Z,Ugz-71E-vAeQQnwbEsF4AaABAg,,1,en,-0.1,0.155,0.088,0.756,0.4953,,,,
142,9jY6uPMH8bs9kFJxVmmt6z,2022-12-30T04:16:22Z,19K dislikes tells me people hate this movie.,Reply,2022-12-30T04:16:22Z,Ugz-71E-vAeQQnwbEsF4AaABAg,,2,af,,,,,,,,,
143,9jY6uPMH8bs9ki9nINv0-Y,2023-01-10T18:24:48Z,"​@@77Avadon77 No, it means 19k assh*les who are in general intimidated by strong women in movies",Reply,2023-01-10T18:24:48Z,Ugz-71E-vAeQQnwbEsF4AaABAg,,1,en,0.2416666666666666,0.163,0.144,0.693,0.1027,,,,
144,9jY6uPMH8bs9kiNAG_MyUW,2023-01-10T20:21:41Z,@@ichwilldasvideo3  Only in your delusional mind,Reply,2023-01-10T20:21:41Z,Ugz-71E-vAeQQnwbEsF4AaABAg,@ichwilldasvideo3,0,en,,,,1.0,,,,,
145,Ugw_i7IXgxliyfnXrJl4AaABAg,2022-12-12T13:39:47Z,"Garbage propaganda. I wouldn't trust anything that came from the commie-loving, America-hating fascist new york slimes.",Thread,2022-12-12T13:39:47Z,,,2,en,0.0181818181818181,,0.39,0.61,-0.8075,,,,
146,UgwHVwgUunh08yCrUvV4AaABAg,2022-12-12T10:10:28Z,"Him: I've got 5 million on my bank account
Her: I think you looked me weirdly 7 years ago. My lawyer will be in tough.",Thread,2022-12-12T10:10:28Z,,,3,en,-0.4444444444444444,,0.139,0.861,-0.4019,,,,
147,Ugw4L9h-nNI0fjy17bZ4AaABAg,2022-12-12T01:14:03Z,I just watched this movie😀WOW! I hope you guys 🏆 win some awards and accolades for this 🎥 film . Keep creating.,Thread,2022-12-12T01:14:03Z,,,11,en,0.8,0.423,,0.577,0.9286,,,,
148,9jWdmM85Mtt9jqjqenpGpo,2022-12-20T05:51:07Z,"Your focus in response to watching the film is ""awards and accolades""?!",Reply,2022-12-20T05:51:07Z,Ugw4L9h-nNI0fjy17bZ4AaABAg,,0,en,,0.23,,0.77,0.5093,,,,
149,UgxektkyzL_Ii5XMHzJ4AaABAg,2022-12-11T19:14:22Z,Produced by Miramax,Thread,2022-12-11T19:14:22Z,,,2,en,,,,1.0,,,,,
